topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-10401,epilepsy,seizure disorder,llm_expansion_retrieval_llama3.2_3b_full,seizure disorder,"[""seizure disorder"", ""brain injury"", ""cognitive decline"", ""brain bleed"", ""attention deficit disorder""]",5,0.7513167858123779,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1431,law of succession,inheritance law,llm_expansion_retrieval_llama3.2_3b_full,inheritance law,"[""inheritance law"", ""heritage and progress"", ""governance"", ""legal governance"", ""financial regulation""]",5,0.6692917346954346,True,True,True,True,1.0,1.000000238418579,1.0
topic-2167,aesthetics,philosophy of beauty,llm_expansion_retrieval_llama3.2_3b_full,philosophy of beauty,"[""philosophy of beauty"", ""aesthetics philosophy"", ""feelings"", ""confidence"", ""arts instruction""]",5,0.6728448867797852,True,True,True,True,1.0,1.0,1.0
topic-1432,ethics,moral philosophy,llm_expansion_retrieval_llama3.2_3b_full,social ethics,"[""social ethics"", ""professional ethics"", ""corporate ethics"", ""ethical management"", ""moral philosophy""]",5,0.6704919338226318,False,True,False,True,1.0,0.9999998807907104,0.2
topic-7103,ethnic groups,cultural communities,llm_expansion_retrieval_llama3.2_3b_full,nationality,"[""nationality"", ""cultural communities"", ""minority communities"", ""minority cultures"", ""cultural variety""]",5,0.6681089401245117,False,True,True,True,1.0,1.0,0.5
topic-7102,ethnic minority groups,minority communities,llm_expansion_retrieval_llama3.2_3b_full,cultural communities,"[""cultural communities"", ""minority cultures"", ""minority communities"", ""cultural diversity"", ""ethnic groups""]",5,0.74544358253479,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1435,ethnic minority groups and culture,minority cultures,llm_expansion_retrieval_llama3.2_3b_full,minority cultures,"[""minority cultures"", ""cultural diversity"", ""ethnic groups"", ""diversity"", ""heritage and progress""]",5,0.6993386745452881,True,True,True,True,1.0,1.0,1.0
topic-13901,Ethnographic research,ethnographics,llm_expansion_retrieval_llama3.2_3b_full,social science,"[""social science"", ""cultural philosophy"", ""cultural practices"", ""cultural variety"", ""ethnographics""]",5,0.7138569355010986,False,True,False,True,1.0,1.0000001192092896,0.2
topic-5968,European Public Procurement Law,EU procurement regulations,llm_expansion_retrieval_llama3.2_3b_full,EU procurement regulations,"[""EU procurement regulations"", ""EU private law"", ""procurement management"", ""EU administrative law"", ""EU legislation""]",5,0.7635946273803711,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1438,european tax law,EU tax regulations,llm_expansion_retrieval_llama3.2_3b_full,EU tax regulations,"[""EU tax regulations"", ""fiscal law"", ""EU legislation"", ""global tax law"", ""EU private law""]",5,0.762667179107666,True,True,True,True,1.0,1.0,1.0
topic-10221,European Administrative Law,EU administrative law,llm_expansion_retrieval_llama3.2_3b_full,EU private law,"[""EU private law"", ""principles of European legal development"", ""EU administrative law"", ""EU legislation"", ""EU environmental regulations""]",5,0.8056249618530273,False,True,True,True,1.0,1.000000238418579,0.3333333333333333
topic-1440,european environmental law,EU environmental regulations,llm_expansion_retrieval_llama3.2_3b_full,EU environmental regulations,"[""EU environmental regulations"", ""global environmental law"", ""environmental protection law"", ""EU private law"", ""EU legislation""]",5,0.7677557468414307,True,True,True,True,1.0,1.0,1.0
topic-1061,European Private Law,EU private law,llm_expansion_retrieval_llama3.2_3b_full,EU private law,"[""EU private law"", ""contract law"", ""EU administrative law"", ""civil law"", ""EU legislation""]",5,0.7441551685333252,True,True,True,True,1.0,1.0,1.0
topic-1441,european law,EU legislation,llm_expansion_retrieval_llama3.2_3b_full,EU legislation,"[""EU legislation"", ""transnational criminal law"", ""EU administrative law"", ""EU private law"", ""EU politics""]",5,0.7297484874725342,True,True,True,True,1.0,1.0,1.0
topic-1443,european social security law,European welfare law,llm_expansion_retrieval_llama3.2_3b_full,European welfare law,"[""European welfare law"", ""welfare law"", ""EU legislation"", ""global social security law"", ""EU private law""]",5,0.7851593494415283,True,True,True,True,1.0,1.0,1.0
topic-5561,european convention on human rights,European Human Rights Charter,llm_expansion_retrieval_llama3.2_3b_full,European Human Rights Charter,"[""European Human Rights Charter"", ""basic rights"", ""EU legislation"", ""EU private law"", ""principles of European legal development""]",5,0.808837890625,True,True,True,True,1.0,1.0,1.0
topic-6384,european monetary union,eurozone,llm_expansion_retrieval_llama3.2_3b_full,eurozone,"[""eurozone"", ""EU politics"", ""EU legislation"", ""East Europe"", ""European welfare law""]",5,0.690112829208374,True,True,True,True,1.0,1.0,1.0
topic-6764,european politics,EU politics,llm_expansion_retrieval_llama3.2_3b_full,EU politics,"[""EU politics"", ""eurozone"", ""EU legislation"", ""governance"", ""EU administrative law""]",5,0.6852247714996338,True,True,True,True,1.0,1.000000238418579,1.0
topic-8825,euthanasia,mercy killing,llm_expansion_retrieval_llama3.2_3b_full,mercy killing,"[""mercy killing"", ""end-of-life care"", ""assistance"", ""Teutonic"", ""Ecclesiasticus""]",5,0.7389791011810303,True,True,True,True,1.0,0.9999998807907104,1.0
topic-2329,gospels,good news,llm_expansion_retrieval_llama3.2_3b_full,Christian Scriptures,"[""Christian Scriptures"", ""New Testament studies"", ""early Christian texts"", ""scripture translations"", ""theological literature""]",5,0.7052688598632812,False,False,False,False,0.2666666666666667,0.06157522648572922,0.0
topic-2727,evolution,development,llm_expansion_retrieval_llama3.2_3b_full,development,"[""development"", ""cultural adaptation"", ""human development"", ""employee development"", ""development theories""]",5,0.5842421054840088,True,True,True,True,1.0,1.0,1.0
topic-11181,evs,European Values Study,llm_expansion_retrieval_llama3.2_3b_full,jurisprudence,"[""jurisprudence"", ""Catastrophes"", ""conditions"", ""disputes"", ""corporate law""]",5,0.5699019432067871,False,False,False,False,0.3529411764705882,0.1568107008934021,0.0
topic-1448,exegesis,interpretation,llm_expansion_retrieval_llama3.2_3b_full,interpretation,"[""interpretation"", ""data analysis"", ""meaning analysis"", ""legal interpretation"", ""Bible interpretation""]",5,0.6167876720428467,True,True,True,True,1.0,0.9999997615814209,1.0
topic-1449,experimental economics,behavioral economics,llm_expansion_retrieval_llama3.2_3b_full,behavioral economics,"[""behavioral economics"", ""Behavioral finance"", ""brain-behavior science"", ""Experimental finance"", ""economic science""]",5,0.7433812618255615,True,True,True,True,1.0,1.0,1.0
topic-1450,expert systems,knowledge systems,llm_expansion_retrieval_llama3.2_3b_full,knowledge systems,"[""knowledge systems"", ""decision aid systems"", ""machine intelligence"", ""decision process"", ""artificial neural networks""]",5,0.7390594482421875,True,True,True,True,1.0,1.0,1.0
topic-1452,external reporting,external disclosure,llm_expansion_retrieval_llama3.2_3b_full,external disclosure,"[""external disclosure"", ""governance"", ""corporate management"", ""government sector"", ""corporate law""]",5,0.6854169368743896,True,True,True,True,1.0,0.9999998807907104,1.0
topic-2735,extreme value theory,extreme value analysis,llm_expansion_retrieval_llama3.2_3b_full,extreme value analysis,"[""extreme value analysis"", ""European Values Study"", ""business valuation"", ""data analysis"", ""financial evaluation""]",5,0.7786984443664551,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1453,family law,domestic relations law,llm_expansion_retrieval_llama3.2_3b_full,domestic relations law,"[""domestic relations law"", ""marital property law"", ""inheritance law"", ""civil law"", ""school law""]",5,0.7646393775939941,True,True,True,True,1.0,1.0,1.0
topic-1456,feminism,women's liberation,llm_expansion_retrieval_llama3.2_3b_full,feminist theology,"[""feminist theology"", ""women's liberation"", ""gender disparities"", ""gender theology"", ""basic rights""]",5,0.7106177806854248,False,True,True,True,1.0,0.9999999403953552,0.5
topic-1892,feminist theology,gender theology,llm_expansion_retrieval_llama3.2_3b_full,gender theology,"[""gender theology"", ""religious studies"", ""women's liberation"", ""Bible interpretation"", ""religious sociology""]",5,0.849686861038208,True,True,True,True,1.0,1.0000001192092896,1.0
topic-7941,film en literature,cinematic literature,llm_expansion_retrieval_llama3.2_3b_full,cinematic literature,"[""cinematic literature"", ""cinema studies"", ""literary analysis"", ""literary philosopher"", ""scriptural literature""]",5,0.6458113193511963,True,True,True,True,1.0,1.0,1.0
topic-1458,film studies,cinema studies,llm_expansion_retrieval_llama3.2_3b_full,cinema studies,"[""cinema studies"", ""cinematic literature"", ""cultural variety"", ""media comparison"", ""scriptural influence on culture""]",5,0.6736235618591309,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1459,philosophy,wisdom,llm_expansion_retrieval_llama3.2_3b_full,nationalist ideology,"[""nationalist ideology"", ""critical analysis"", ""critical theorist"", ""organizational theory"", ""business frameworks""]",5,0.6172902584075928,False,False,False,False,0.3076923076923077,0.16948525607585907,0.0
topic-2025,philosophic and christian philosophy of life,Christian worldview philosophy,llm_expansion_retrieval_llama3.2_3b_full,Christian worldview,"[""Christian worldview"", ""religious philosophy"", ""Christian worldview philosophy"", ""existential philosopher"", ""religious psychology""]",5,0.7428357601165771,False,True,True,True,1.0,1.0,0.3333333333333333
topic-2113,philosophy of cognitive psychology,cognitive psychology theory,llm_expansion_retrieval_llama3.2_3b_full,cognitive psychology theory,"[""cognitive psychology theory"", ""philosophy of psychology"", ""mental philosophy"", ""cognitive psychology"", ""cognitive studies""]",5,0.7543034553527832,True,True,True,True,1.0,0.9999998211860657,1.0
topic-6481,philosophy of culture,cultural philosophy,llm_expansion_retrieval_llama3.2_3b_full,cultural philosophy,"[""cultural philosophy"", ""intercultural research"", ""cultural practices"", ""cultural economics"", ""sociology of culture""]",5,0.6975076198577881,True,True,True,True,1.0,1.000000238418579,1.0
topic-1460,philosophy of economy,economic philosophy,llm_expansion_retrieval_llama3.2_3b_full,economic theory,"[""economic theory"", ""economic philosophy"", ""economic science"", ""investment theory"", ""social science""]",5,0.6798019409179688,False,True,True,True,1.0,0.9999997615814209,0.5
topic-1462,philosophy of mind,mental philosophy,llm_expansion_retrieval_llama3.2_3b_full,mental philosophy,"[""mental philosophy"", ""cognitive psychology"", ""mental science"", ""cognitive studies"", ""cognitive psychology theory""]",5,0.7225100994110107,True,True,True,True,1.0,1.0,1.0
topic-2019,philosophy of ~the state,political theory,llm_expansion_retrieval_llama3.2_3b_full,social contract,"[""social contract"", ""public policy"", ""political theory"", ""political-economic ethics"", ""governance""]",5,0.6963629722595215,False,True,True,True,1.0,1.0,0.3333333333333333
topic-5602,philosophical psychology,philosophy of psychology,llm_expansion_retrieval_llama3.2_3b_full,mental philosophy,"[""mental philosophy"", ""existential philosopher"", ""cognitive psychology"", ""metaphysics"", ""philosophy of psychology""]",5,0.8133549690246582,False,True,False,True,1.0,0.9999998807907104,0.2
topic-16502,Financial reporting,financial statements,llm_expansion_retrieval_llama3.2_3b_full,financial statements,"[""financial statements"", ""financial auditing"", ""financial accounting"", ""external disclosure"", ""economic statistics""]",5,0.7391865253448486,True,True,True,True,1.0,1.0,1.0
topic-2744,financial intermediation,financial brokerage,llm_expansion_retrieval_llama3.2_3b_full,financial systems,"[""financial systems"", ""financial management"", ""financial partnerships"", ""financial instruments"", ""financial policy""]",5,0.6653807163238525,False,False,False,False,0.6666666666666667,0.6649444699287415,0.0
topic-2747,financial management,fiscal management,llm_expansion_retrieval_llama3.2_3b_full,financial policy,"[""financial policy"", ""oversight"", ""financial economics"", ""budgetary policy"", ""internal oversight""]",5,0.6406834125518799,False,False,False,False,0.4444444444444444,0.6854205131530762,0.0
topic-2753,financial analysis,financial evaluation,llm_expansion_retrieval_llama3.2_3b_full,investment evaluation,"[""investment evaluation"", ""market analysis"", ""financial evaluation"", ""risk management"", ""risk assessment models""]",5,0.6637928485870361,False,True,True,True,1.0,1.0,0.3333333333333333
topic-2755,financial crisis,economic meltdown,llm_expansion_retrieval_llama3.2_3b_full,economic meltdown,"[""economic meltdown"", ""economic condition"", ""market analysis"", ""market strategy"", ""capital markets""]",5,0.6858277320861816,True,True,True,True,1.0,1.0,1.0
topic-2756,financial econometrics,quantitative finance,llm_expansion_retrieval_llama3.2_3b_full,economic statistics,"[""economic statistics"", ""financial modeling"", ""quantitative finance"", ""financial economics"", ""practical econometrics""]",5,0.8212904930114746,False,True,True,True,1.0,1.0,0.3333333333333333
topic-5548,"financial economics, models",financial modeling,llm_expansion_retrieval_llama3.2_3b_full,financial modeling,"[""financial modeling"", ""financial economics"", ""economic theory"", ""economic modeling"", ""market analysis""]",5,0.7566022872924805,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1467,financial markets,capital markets,llm_expansion_retrieval_llama3.2_3b_full,stock market,"[""stock market"", ""capital markets"", ""investing"", ""investment funds"", ""financial economics""]",5,0.6360273361206055,False,True,True,True,1.0,1.0,0.5
topic-2565,capital structure,financial composition,llm_expansion_retrieval_llama3.2_3b_full,financial structure,"[""financial structure"", ""financial composition"", ""financial systems"", ""investment evaluation"", ""investment theory""]",5,0.6361379623413086,False,True,True,True,1.0,1.0,0.5
topic-2762,financial mathematics,quantitative finance,llm_expansion_retrieval_llama3.2_3b_full,economic modeling,"[""economic modeling"", ""quantitative finance"", ""Actuarial science"", ""risk management"", ""financial economics""]",5,0.6953392028808594,False,True,True,True,1.0,1.0,0.5
topic-1469,finance,financial management,llm_expansion_retrieval_llama3.2_3b_full,investing,"[""investing"", ""economic science"", ""national economics"", ""government economics"", ""individual economics""]",5,0.5849919319152832,False,False,False,False,0.42105263157894735,0.5232523679733276,0.0
topic-1470,finance,funding,llm_expansion_retrieval_llama3.2_3b_full,investing,"[""investing"", ""economic science"", ""national economics"", ""government economics"", ""individual economics""]",5,0.5788726806640625,False,False,False,False,0.5,0.5184712409973145,0.0
topic-1471,corporate finance; international finance,business finance; global finance,llm_expansion_retrieval_llama3.2_3b_full,global finance,"[""global finance"", ""global financial institution"", ""financial management"", ""business finance; global finance"", ""global management""]",5,0.7304167747497559,False,True,False,True,1.0,0.9999999403953552,0.25
topic-2764,fiscal policy,budgetary policy,llm_expansion_retrieval_llama3.2_3b_full,public finance,"[""public finance"", ""regulatory economics"", ""financial regulation"", ""budgetary policy"", ""government finance""]",5,0.6674895286560059,False,True,False,True,1.0,1.0,0.25
topic-1474,fiscal economics,public finance,llm_expansion_retrieval_llama3.2_3b_full,public finance,"[""public finance"", ""budgetary policy"", ""government finance"", ""municipal finance"", ""government economics""]",5,0.6747047901153564,True,True,True,True,1.0,1.0000001192092896,1.0
topic-9661,flexicurity,flexible security,llm_expansion_retrieval_llama3.2_3b_full,work-life balance,"[""work-life balance"", ""work-life conflict"", ""quality of worklife"", ""social contract"", ""global social security law""]",5,0.6912429332733154,False,False,False,False,0.5581395348837209,0.2916453182697296,0.0
topic-1480,phonology,sound system study,llm_expansion_retrieval_llama3.2_3b_full,sound system study,"[""sound system study"", ""language processing systems"", ""speech-enabled computer"", ""linguistic morphology"", ""language science""]",5,0.6555120944976807,True,True,True,True,1.0,1.0,1.0
topic-581,forensic psychology,criminal psychology,llm_expansion_retrieval_llama3.2_3b_full,investigation,"[""investigation"", ""criminal science"", ""legal philosophy"", ""legal sociology"", ""criminal psychology""]",5,0.7020056247711182,False,True,False,True,1.0,1.0,0.2
topic-2103,fundamental research,basic research,llm_expansion_retrieval_llama3.2_3b_full,basic research,"[""basic research"", ""investigation"", ""research methods"", ""study methods"", ""research methods and statistics""]",5,0.7050046920776367,True,True,True,True,1.0,1.0000001192092896,1.0
topic-3000,mergers and acquisitions,corporate consolidation,llm_expansion_retrieval_llama3.2_3b_full,strategic partnerships,"[""strategic partnerships"", ""business strategy"", ""businesses"", ""strategic planning"", ""financial partnerships""]",5,0.7931990623474121,False,False,False,False,0.4390243902439024,0.4572204351425171,0.0
topic-1486,"mergers, acquisitions and protection",corporate consolidation,llm_expansion_retrieval_llama3.2_3b_full,corporate consolidation,"[""corporate consolidation"", ""strategic partnerships"", ""consolidations"", ""strategic interaction theory"", ""business strategy""]",5,0.7569043636322021,True,True,True,True,1.0,0.9999999403953552,1.0
topic-7704,physiology,biological functions,llm_expansion_retrieval_llama3.2_3b_full,biological functions,"[""biological functions"", ""physiological psychology"", ""neural physiology"", ""body language"", ""mental processes""]",5,0.7074103355407715,True,True,True,True,1.0,1.0,1.0
topic-2143,birth,childbirth,llm_expansion_retrieval_llama3.2_3b_full,conceptions of God,"[""conceptions of God"", ""origin myths"", ""evolving game theory"", ""development theories"", ""human development""]",5,0.5968947410583496,False,False,False,False,0.36363636363636365,0.37633368372917175,0.0
topic-16943,commemoration,remembrance,llm_expansion_retrieval_llama3.2_3b_full,remembrance,"[""remembrance"", ""religious observance and secularism"", ""ceremonies"", ""autonomous learning"", ""religious tradition""]",5,0.6264827251434326,True,True,True,True,1.0,1.000000238418579,1.0
topic-1488,behaviour,conduct,llm_expansion_retrieval_llama3.2_3b_full,conduct,"[""conduct"", ""behavior modification"", ""performance metrics"", ""action words"", ""philosophy of action""]",5,0.5677354335784912,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2213,behaviour influence,behavior modification,llm_expansion_retrieval_llama3.2_3b_full,behavior modification,"[""behavior modification"", ""social unity"", ""organizational influence"", ""philosophy of action"", ""collective action problem""]",5,0.6873860359191895,True,True,True,True,1.0,1.0,1.0
topic-11301,behavioral economics,Behavioral finance,llm_expansion_retrieval_llama3.2_3b_full,Behavioral finance,"[""Behavioral finance"", ""decision process"", ""economic science"", ""economic theory"", ""individual economics""]",5,0.6739675998687744,True,True,True,True,1.0,1.0,1.0
topic-7741,mental health,psychological well-being,llm_expansion_retrieval_llama3.2_3b_full,psychological well-being,"[""psychological well-being"", ""emotional well-being"", ""well-being"", ""psychological care"", ""cognitive psychology""]",5,0.7333228588104248,True,True,True,True,1.0,1.0000001192092896,1.0
topic-3705,infant mental health,baby mental health,llm_expansion_retrieval_llama3.2_3b_full,baby mental health,"[""baby mental health"", ""psychological well-being"", ""emotional well-being"", ""well-being"", ""human development""]",5,0.7933409214019775,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1489,mental health care,psychological care,llm_expansion_retrieval_llama3.2_3b_full,psychological care,"[""psychological care"", ""spiritual counseling"", ""Pastoral Counseling Psychology"", ""emotional well-being"", ""spiritual support""]",5,0.7439815998077393,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1897,spiritual counseling,spiritual guidance,llm_expansion_retrieval_llama3.2_3b_full,spiritual guidance,"[""spiritual guidance"", ""mind-body medicine"", ""spiritual care"", ""spiritual support"", ""faith-based communication""]",5,0.7677466869354248,True,True,True,True,1.0,1.0,1.0
topic-11663,spiritual counseling / pastoral work / soul care,spiritual guidance,llm_expansion_retrieval_llama3.2_3b_full,spiritual guidance,"[""spiritual guidance"", ""faith-based communication"", ""spiritual counseling"", ""psychological care"", ""faith""]",5,0.7401704788208008,True,True,True,True,1.0,1.0,1.0
topic-5687,data banks,data repositories,llm_expansion_retrieval_llama3.2_3b_full,data repositories,"[""data repositories"", ""data repository"", ""knowledge systems"", ""data management"", ""online shopping""]",5,0.7047874927520752,True,True,True,True,1.0,1.0,1.0
topic-1490,memory,recollection,llm_expansion_retrieval_llama3.2_3b_full,recollection,"[""recollection"", ""remembrance"", ""historical study"", ""social and cultural history"", ""legal history""]",5,0.5910370349884033,True,True,True,True,1.0,1.0,1.0
topic-2099,facial expressions,facial cues,llm_expansion_retrieval_llama3.2_3b_full,facial cues,"[""facial cues"", ""body language"", ""feelings"", ""emotional well-being"", ""emotional exhaustion""]",5,0.808086633682251,True,True,True,True,1.0,1.000000238418579,1.0
topic-8141,literacy,reading and writing skills,llm_expansion_retrieval_llama3.2_3b_full,reading and writing skills,"[""reading and writing skills"", ""reading difficulties"", ""Reading studies"", ""language skills"", ""elementary education""]",5,0.6606931686401367,True,True,True,True,1.0,1.0,1.0
topic-7282,"gender studies, theology",feminist theology,llm_expansion_retrieval_llama3.2_3b_full,gender theology,"[""gender theology"", ""feminist theology"", ""religious studies"", ""mental health and spirituality"", ""religious sociology""]",5,0.7740135192871094,False,True,True,True,1.0,1.0,0.5
topic-1495,history,historical study,llm_expansion_retrieval_llama3.2_3b_full,heritage and progress,"[""heritage and progress"", ""cultural legacy"", ""Brabant heritage"", ""nationality"", ""local history""]",5,0.5906343460083008,False,False,False,False,0.5517241379310345,0.560318112373352,0.0
topic-10325,history Persian period,Achaemenid history,llm_expansion_retrieval_llama3.2_3b_full,Achaemenid history,"[""Achaemenid history"", ""medieval history"", ""Middle Ages theology"", ""Islamic studies"", ""Arabian""]",5,0.7711219787597656,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1862,history of reformation,Reformation history,llm_expansion_retrieval_llama3.2_3b_full,Reformation history,"[""Reformation history"", ""Christian history"", ""early Christian texts"", ""modern Catholic history"", ""early Christian teachings and Judaism""]",5,0.8193213939666748,True,True,True,True,1.0,1.0,1.0
topic-16542,History of Christianity,Christian history,llm_expansion_retrieval_llama3.2_3b_full,Christian history,"[""Christian history"", ""early Christian texts"", ""early Christian teachings and Judaism"", ""Christian cultural studies"", ""modern Catholic history""]",5,0.7246685028076172,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1569,history of church and theology,ecclesiastical history,llm_expansion_retrieval_llama3.2_3b_full,ecclesiastical history,"[""ecclesiastical history"", ""Bible interpretation"", ""religious studies"", ""biblical studies"", ""theological literature""]",5,0.7019004821777344,True,True,True,True,1.0,1.0,1.0
topic-9981,dispute resolution,conflict resolution,llm_expansion_retrieval_llama3.2_3b_full,conflict resolution,"[""conflict resolution"", ""negotiation"", ""dispute arbitration"", ""e-mediation"", ""disputes""]",5,0.7691574096679688,True,True,True,True,1.0,1.000000238418579,1.0
topic-13722,Communication Skills,interpersonal skills,llm_expansion_retrieval_llama3.2_3b_full,interpersonal skills,"[""interpersonal skills"", ""interpersonal psychology"", ""collaborative work"", ""interpersonal process"", ""speech""]",5,0.6785914897918701,True,True,True,True,1.0,1.0,1.0
topic-1497,violence,aggression,llm_expansion_retrieval_llama3.2_3b_full,aggression,"[""aggression"", ""hostility"", ""conflict resolution"", ""disputes"", ""rivalry""]",5,0.6405341625213623,True,True,True,True,1.0,1.000000238418579,1.0
topic-7222,families,households,llm_expansion_retrieval_llama3.2_3b_full,households,"[""households"", ""family sociology"", ""family economics"", ""ethnic groups"", ""family law""]",5,0.6591553688049316,True,True,True,True,1.0,1.0,1.0
topic-7221,sociology of the family,family sociology,llm_expansion_retrieval_llama3.2_3b_full,family sociology,"[""family sociology"", ""social science"", ""households"", ""domestic relations law"", ""family economics""]",5,0.7143731117248535,True,True,True,True,1.0,1.0000001192092896,1.0
topic-6741,health,well-being,llm_expansion_retrieval_llama3.2_3b_full,medical services,"[""medical services"", ""health care administration"", ""disease study"", ""health care quality"", ""Health Care Usage""]",5,0.6262402534484863,False,False,False,False,0.3076923076923077,0.21551600098609924,0.0
topic-1500,health law,medical law,llm_expansion_retrieval_llama3.2_3b_full,health policy,"[""health policy"", ""medical law"", ""jurisprudence"", ""regulatory law"", ""Health Care Usage""]",5,0.7583541870117188,False,True,True,True,1.0,1.0000001192092896,0.5
topic-2787,health care,medical services,llm_expansion_retrieval_llama3.2_3b_full,medical services,"[""medical services"", ""health care administration"", ""health policy"", ""health care quality"", ""assistance""]",5,0.6569356918334961,True,True,True,True,1.0,1.0,1.0
topic-7001,health care economics,health economics,llm_expansion_retrieval_llama3.2_3b_full,health economics,"[""health economics"", ""health policy"", ""business finance"", ""economic science"", ""government finance""]",5,0.7264466285705566,True,True,True,True,1.0,1.0,1.0
topic-7202,health care management,health services management,llm_expansion_retrieval_llama3.2_3b_full,health services management,"[""health services management"", ""health care administration"", ""medical services"", ""coordinated care"", ""administration""]",5,0.6815502643585205,True,True,True,True,1.0,1.0,1.0
topic-7201,health care organisation,health services management,llm_expansion_retrieval_llama3.2_3b_full,medical services,"[""medical services"", ""institution"", ""health services management"", ""health care administration"", ""facilities""]",5,0.6612780094146729,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1502,health care strategy and management,health care administration,llm_expansion_retrieval_llama3.2_3b_full,health policy,"[""health policy"", ""health services management"", ""medical services"", ""health care administration"", ""Health Care Usage""]",5,0.8160631656646729,False,True,False,True,1.0,1.000000238418579,0.25
topic-9024,health care policy,health policy,llm_expansion_retrieval_llama3.2_3b_full,medical law,"[""medical law"", ""health policy"", ""public policy"", ""legal governance"", ""Health Care Usage""]",5,0.7718212604522705,False,True,True,True,1.0,1.0,0.5
topic-2792,globalisation,international integration,llm_expansion_retrieval_llama3.2_3b_full,international integration,"[""international integration"", ""Americanisation"", ""global culture"", ""global economics"", ""global commerce""]",5,0.7063965797424316,True,True,True,True,1.0,1.0000001192092896,1.0
topic-11664,images of god en men,theological representations,llm_expansion_retrieval_llama3.2_3b_full,theological representations,"[""theological representations"", ""divinity studies"", ""divine disclosure"", ""divine vocation"", ""modern worship""]",5,0.9326591491699219,True,True,True,True,1.0,1.0,1.0
topic-2083,images of god,conceptions of God,llm_expansion_retrieval_llama3.2_3b_full,theological representations,"[""theological representations"", ""divinity studies"", ""divine vocation"", ""conceptions of God"", ""divine disclosure""]",5,0.9369125366210938,False,True,False,True,1.0,0.9999999403953552,0.25
topic-1504,religion,faith,llm_expansion_retrieval_llama3.2_3b_full,faith,"[""faith"", ""cultural practices"", ""spiritual life"", ""mental health and spirituality"", ""Christian worldview""]",5,0.6669328212738037,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1506,psychology of religion and pastoral psychology,religious psychology,llm_expansion_retrieval_llama3.2_3b_full,religious psychology,"[""religious psychology"", ""spiritual care"", ""Pastoral Counseling Psychology"", ""religious studies"", ""spiritual care theology""]",5,0.7234551906585693,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1507,religion and pastoral sociology,religious sociology,llm_expansion_retrieval_llama3.2_3b_full,religious studies,"[""religious studies"", ""Pastoral Counseling Psychology"", ""religious sociology"", ""sociology of pastoral care"", ""Christian cultural studies""]",5,0.7672622203826904,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1505,religions; phenomenology,religious studies,llm_expansion_retrieval_llama3.2_3b_full,religious studies,"[""religious studies"", ""faith"", ""applied theology"", ""spiritual life"", ""Christian cultural studies""]",5,0.8323192596435547,True,True,True,True,1.0,1.0,1.0
topic-4251,philosophy of religion,religious philosophy,llm_expansion_retrieval_llama3.2_3b_full,moral philosophy,"[""moral philosophy"", ""applied theology"", ""faith"", ""theological literature"", ""doctrinal theology""]",5,0.726787805557251,False,False,False,False,0.7222222222222221,0.7021847367286682,0.0
topic-1508,pedagogy of religion,religious education theory,llm_expansion_retrieval_llama3.2_3b_full,religious education theory,"[""religious education theory"", ""religious studies"", ""applied theology"", ""faith-based communication"", ""doctrinal theology""]",5,0.8078789710998535,True,True,True,True,1.0,1.0,1.0
topic-1894,"divinity, contemporary themes of",modern theological themes,llm_expansion_retrieval_llama3.2_3b_full,applied theology,"[""applied theology"", ""modern theological themes"", ""doctrinal theology"", ""theological literature"", ""feminist theology""]",5,0.8538706302642822,False,True,True,True,1.0,1.0,0.5
topic-2046,gods call,divine vocation,llm_expansion_retrieval_llama3.2_3b_full,authority,"[""authority"", ""spiritual life"", ""moral philosophy"", ""sacred music"", ""ecclesiastical authority""]",5,0.7575638294219971,False,False,False,False,0.3076923076923077,0.4982982277870178,0.0
topic-2794,gambling,betting,llm_expansion_retrieval_llama3.2_3b_full,betting,"[""betting"", ""risk management"", ""risk assessment models"", ""compulsive gambling"", ""investing""]",5,0.6466913223266602,True,True,True,True,1.0,1.000000238418579,1.0
topic-1978,gambling addiction,compulsive gambling,llm_expansion_retrieval_llama3.2_3b_full,betting,"[""betting"", ""compulsive gambling"", ""psychological disorders"", ""attention deficit disorder"", ""seizure disorder""]",5,0.7279927730560303,False,True,True,True,1.0,1.000000238418579,0.5
