topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-1399,demography,population studies,llm_rerank_llama3.2_3b_full,population studies,"[""population studies"", ""population aging"", ""economic statistics"", ""family economics"", ""retirement economics""]",5,1.1385424137115479,True,True,True,True,1.0,0.9999998807907104,1.0
topic-7761,depression,melancholy,llm_rerank_llama3.2_3b_full,emotional exhaustion,"[""emotional exhaustion"", ""grieving"", ""prenatal depression"", ""baby mental health"", ""health psychology""]",5,1.235743522644043,False,False,False,False,0.5185185185185186,0.5490584373474121,0.0
topic-1949,depression during pregnancy,prenatal depression,llm_rerank_llama3.2_3b_full,prenatal depression,"[""prenatal depression"", ""emotional exhaustion"", ""mental health and spirituality"", ""emotional well-being"", ""psychological disorders""]",5,1.883500576019287,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1400,third world,developing countries,llm_rerank_llama3.2_3b_full,developing countries,"[""developing countries"", ""East Europe"", ""global culture"", ""global commerce"", ""global economics""]",5,1.1481492519378662,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2645,derivatives,financial instruments,llm_rerank_llama3.2_3b_full,financial derivatives,"[""financial derivatives"", ""capital markets"", ""development"", ""simplification"", ""operational analysis""]",5,1.5435805320739746,False,False,False,False,0.6666666666666667,0.4997473359107971,0.0
topic-4327,Derrida,Jacques Derrida,llm_rerank_llama3.2_3b_full,Jacques Derrida,"[""Jacques Derrida"", ""Tamazight"", ""Arabian"", ""Castilian"", ""Teutonic""]",5,0.9415490627288818,True,True,True,True,1.0,1.0,1.0
topic-17143,Diabetic disease,blood sugar disorder,llm_rerank_llama3.2_3b_full,blood sugar disorder,"[""blood sugar disorder"", ""seizure disorder"", ""long-term illnesses"", ""disease study"", ""cardiovascular diseases""]",5,1.2795617580413818,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1403,dialect and society,Regional language and society,llm_rerank_llama3.2_3b_full,social linguistics,"[""social linguistics"", ""sociology of culture"", ""cultural communities"", ""linguistic behavior"", ""Regional language and society""]",5,1.1841883659362793,False,True,False,True,1.0,1.0000001192092896,0.2
topic-16823,Didache and James's letter,early Christian texts,llm_rerank_llama3.2_3b_full,Epistle of James,"[""Epistle of James"", ""Matthew, James, and Didache"", ""John the Apostle"", ""Matthew's Gospel"", ""Didache and the Gospel of Matthew""]",5,3.941967725753784,False,False,False,False,0.3783783783783784,0.4904848337173462,0.0
topic-4742,Didache and Matthew's gospel,Didache and the Gospel of Matthew,llm_rerank_llama3.2_3b_full,Didache and the Gospel of Matthew,"[""Didache and the Gospel of Matthew"", ""Matthew's Gospel"", ""Christian Scriptures"", ""New Testament studies"", ""early Christian texts""]",5,1.7850921154022217,True,True,True,True,1.0,1.000000238418579,1.0
topic-4741,didache and early judaism,early Christian teachings and Judaism,llm_rerank_llama3.2_3b_full,early Christian teachings and Judaism,"[""early Christian teachings and Judaism"", ""Matthew, James, and Didache"", ""early theologians"", ""Christian history"", ""ancient Jewish religion""]",5,2.042022705078125,True,True,True,True,1.0,1.0,1.0
topic-16822,"Didache, Matthew's gospel and James's letter",early Christian texts,llm_rerank_llama3.2_3b_full,Matthew's Gospel,"[""Matthew's Gospel"", ""Christian Scriptures"", ""New Testament studies"", ""theological literature"", ""early Christian texts""]",5,1.9714617729187012,False,True,False,True,1.0,1.0,0.2
topic-2652,services marketing,service promotion,llm_rerank_llama3.2_3b_full,service sector,"[""service sector"", ""support services"", ""online services"", ""marketing strategy"", ""businesses""]",5,1.1237668991088867,False,False,False,False,0.6451612903225806,0.6290056705474854,0.0
topic-6202,service industry,service sector,llm_rerank_llama3.2_3b_full,service sector,"[""service sector"", ""support services"", ""online services"", ""medical services"", ""businesses""]",5,1.1240880489349365,True,True,True,True,1.0,1.000000238418579,1.0
topic-4309,digital library,electronic library,llm_rerank_llama3.2_3b_full,electronic library,"[""electronic library"", ""data repository"", ""data repositories"", ""information search"", ""information retrieval system""]",5,1.5781981945037842,True,True,True,True,1.0,1.000000238418579,1.0
topic-1404,digital culture,cyber culture,llm_rerank_llama3.2_3b_full,cyber culture,"[""cyber culture"", ""cultural communities"", ""cultural practices"", ""global culture"", ""corporate culture""]",5,1.1201996803283691,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1405,discrete mathematics,combinatorial mathematics,llm_rerank_llama3.2_3b_full,combinatorial mathematics,"[""combinatorial mathematics"", ""computational mathematics"", ""constructivist mathematics"", ""mathematical foundations"", ""mathematical sciences""]",5,1.2724559307098389,True,True,True,True,1.0,1.0,1.0
topic-5461,diversity in organisations,organizational inclusivity,llm_rerank_llama3.2_3b_full,cultural diversity,"[""cultural diversity"", ""organizational inclusivity"", ""diversity"", ""adaptive organizations"", ""organizational studies""]",5,1.3408219814300537,False,True,True,True,1.0,1.0,0.5
topic-7961,diversity management,inclusion management,llm_rerank_llama3.2_3b_full,inclusion management,"[""inclusion management"", ""cultural diversity"", ""minority communities"", ""mixed organization"", ""diverse society""]",5,1.2237069606781006,True,True,True,True,1.0,1.0,1.0
topic-2662,dividend policy,profit distribution strategy,llm_rerank_llama3.2_3b_full,financial policy,"[""financial policy"", ""policy analysis"", ""budgetary policy"", ""stock management"", ""investment theory""]",5,1.1148617267608643,False,False,False,False,0.3555555555555555,0.4776468873023987,0.0
topic-1407,document retrieval,document search,llm_rerank_llama3.2_3b_full,information search,"[""information search"", ""document search"", ""textual history"", ""language processing systems"", ""electronic library""]",5,2.2749335765838623,False,True,True,True,1.0,1.0,0.5
topic-11385,dogma,doctrine,llm_rerank_llama3.2_3b_full,Christ,"[""Christ"", ""faith"", ""spirit"", ""character"", ""allegories""]",5,0.5462188720703125,False,False,False,False,0.4444444444444444,0.34735751152038574,0.0
topic-1408,dogmatic theology,doctrinal theology,llm_rerank_llama3.2_3b_full,doctrinal theology,"[""doctrinal theology"", ""theological literature"", ""Middle Ages theology"", ""cross-cultural theology"", ""modern theological themes""]",5,1.6459765434265137,True,True,True,True,1.0,1.0,1.0
topic-2318,fallacies and unfair methods of discussion,logical fallacies,llm_rerank_llama3.2_3b_full,logical fallacies,"[""logical fallacies"", ""persuasive speech"", ""conflict resolution"", ""disputes"", ""persuasion""]",5,1.9555981159210205,True,True,True,True,1.0,1.000000238418579,1.0
topic-5126,drugs addiction,substance dependence,llm_rerank_llama3.2_3b_full,substance dependence,"[""substance dependence"", ""rehabilitation"", ""alcohol dependence"", ""substance abuse treatment"", ""compulsive gambling""]",5,1.5891025066375732,True,True,True,True,1.0,1.0,1.0
topic-1409,german,Teutonic,llm_rerank_llama3.2_3b_full,Dutch language,"[""Dutch language"", ""Latvian Republic"", ""minority languages"", ""classical language"", ""the English language""]",5,1.231393814086914,False,False,False,False,0.41666666666666663,0.3274609446525574,0.0
topic-1411,sustainable tourism,eco-friendly tourism,llm_rerank_llama3.2_3b_full,eco-tourism,"[""eco-tourism"", ""ecological management"", ""ecological economics"", ""environmental assessment"", ""ecological policy""]",5,1.7940752506256104,False,False,False,False,0.7096774193548387,0.9409804344177246,0.0
topic-3382,sustainable development,green development,llm_rerank_llama3.2_3b_full,ecological economics,"[""ecological economics"", ""human development"", ""ecological policy"", ""development"", ""green development""]",5,1.1613597869873047,False,True,False,True,1.0,1.0000001192092896,0.2
topic-2667,dynamic game theory,evolving game theory,llm_rerank_llama3.2_3b_full,strategic interaction theory,"[""strategic interaction theory"", ""evolving game theory"", ""collaborative game theory"", ""behavioral economics"", ""economic theory""]",5,1.6415138244628906,False,True,True,True,1.0,1.000000238418579,0.5
topic-2669,e-business,online business,llm_rerank_llama3.2_3b_full,online business,"[""online business"", ""e-commerce"", ""online services"", ""business creation"", ""information exchange""]",5,1.1249232292175293,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2670,e-commerce,online retail,llm_rerank_llama3.2_3b_full,online shopping,"[""online shopping"", ""online retail"", ""online business"", ""internet shopping"", ""global commerce""]",5,1.510072946548462,False,True,True,True,1.0,1.0,0.5
topic-1413,econometrics,economic modeling,llm_rerank_llama3.2_3b_full,economic statistics,"[""economic statistics"", ""economic modeling"", ""behavioral economics"", ""government economics"", ""national economics""]",5,1.1389663219451904,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1414,economics,economic science,llm_rerank_llama3.2_3b_full,economic science,"[""economic science"", ""managerial economics"", ""financial economics"", ""global economics"", ""industrial economics""]",5,1.7536771297454834,True,True,True,True,1.0,1.0,1.0
topic-12881,economics of regulation,regulatory economics,llm_rerank_llama3.2_3b_full,regulatory economics,"[""regulatory economics"", ""industrial economics"", ""financial economics"", ""economic law"", ""government economics""]",5,1.1735308170318604,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5101,economics of innovation,innovation economics,llm_rerank_llama3.2_3b_full,innovation economics,"[""innovation economics"", ""regulatory economics"", ""ecological economics"", ""managerial economics"", ""industrial economics""]",5,1.07783842086792,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1282,general economics,economic theory,llm_rerank_llama3.2_3b_full,global economics,"[""global economics"", ""economic science"", ""government economics"", ""financial economics"", ""industrial economics""]",5,1.5394909381866455,False,False,False,False,0.6451612903225806,0.7527623176574707,0.0
topic-3464,history of economic thought,economic history,llm_rerank_llama3.2_3b_full,economic philosophy,"[""economic philosophy"", ""economic theory"", ""global economics"", ""financial economics"", ""industrial economics""]",5,1.1537394523620605,False,False,False,False,0.8387096774193549,0.6741733551025391,0.0
topic-1416,economic geography,spatial economics,llm_rerank_llama3.2_3b_full,spatial economics,"[""spatial economics"", ""economic development"", ""cultural economics"", ""ecological economics"", ""local economic growth""]",5,1.6690258979797363,True,True,True,True,1.0,1.000000238418579,1.0
topic-2689,economic growth,economic development,llm_rerank_llama3.2_3b_full,economic development,"[""economic development"", ""economic condition"", ""economic modeling"", ""economic theory"", ""economic statistics""]",5,1.1333792209625244,True,True,True,True,1.0,1.0,1.0
topic-1418,psychology of economic behaviour,behavioral economics,llm_rerank_llama3.2_3b_full,behavioral economics,"[""behavioral economics"", ""consumer psychology"", ""Investor psychology"", ""economic philosophy"", ""managerial economics""]",5,1.198768138885498,True,True,True,True,1.0,0.9999998807907104,1.0
topic-6221,economic situation,economic condition,llm_rerank_llama3.2_3b_full,economic condition,"[""economic condition"", ""economic development"", ""economic science"", ""economic theory"", ""economic law""]",5,1.592578411102295,True,True,True,True,1.0,1.0,1.0
topic-2056,EEG,brainwave recording,llm_rerank_llama3.2_3b_full,electromyogram,"[""electromyogram"", ""brain wave test"", ""brain-behavior science"", ""brain injury"", ""seizure disorder""]",5,1.330009937286377,False,False,False,False,0.6470588235294117,0.6226944923400879,0.0
topic-4032,securities law,financial regulation,llm_rerank_llama3.2_3b_full,financial regulation,"[""financial regulation"", ""corporate law"", ""business law"", ""regulatory law"", ""economic law""]",5,1.6998629570007324,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2311,property rights,ownership rights,llm_rerank_llama3.2_3b_full,ownership rights,"[""ownership rights"", ""contract law"", ""civil law"", ""inheritance law"", ""marital property law""]",5,1.1752336025238037,True,True,True,True,1.0,1.0000001192092896,1.0
topic-7721,electroencephalogram,brain wave test,llm_rerank_llama3.2_3b_full,brain wave test,"[""brain wave test"", ""brainwave recording"", ""neural physiology"", ""neurobehavioral science"", ""seizure disorder""]",5,1.7393336296081543,True,True,True,True,1.0,1.0,1.0
topic-1938,electrophysiology,bioelectricity,llm_rerank_llama3.2_3b_full,neural physiology,"[""neural physiology"", ""bioelectricity"", ""neurobehavioral science"", ""muscle electrical recording"", ""brain-behavior science""]",5,2.0820953845977783,False,True,True,True,1.0,1.000000238418579,0.5
topic-2100,electromyography,muscle electrical recording,llm_rerank_llama3.2_3b_full,electromyogram,"[""electromyogram"", ""muscle electrical recording"", ""neural physiology"", ""bioelectricity"", ""brain wave test""]",5,2.710034132003784,False,True,True,True,1.0,1.000000238418579,0.5
topic-15464,Electronic Business,e-commerce,llm_rerank_llama3.2_3b_full,e-commerce,"[""e-commerce"", ""online business"", ""internet technology"", ""information exchange"", ""business creation""]",5,1.1441707611083984,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2701,electronic commerce,online shopping,llm_rerank_llama3.2_3b_full,e-commerce,"[""e-commerce"", ""online shopping"", ""global commerce"", ""internet shopping"", ""online business""]",5,1.6578788757324219,False,True,True,True,1.0,1.0000001192092896,0.5
topic-7722,EMG,electromyogram,llm_rerank_llama3.2_3b_full,electromyogram,"[""electromyogram"", ""muscle electrical recording"", ""IdM"", ""character"", ""worry""]",5,1.7118399143218994,True,True,True,True,1.0,1.0,1.0
topic-1929,emotions,feelings,llm_rerank_llama3.2_3b_full,feelings,"[""feelings"", ""melancholy"", ""grieving"", ""embarrassment"", ""aggression""]",5,1.1921842098236084,True,True,True,True,1.0,1.0,1.0
topic-2067,emotions and health,emotional well-being,llm_rerank_llama3.2_3b_full,emotional well-being,"[""emotional well-being"", ""psychological well-being"", ""health psychology"", ""feelings"", ""baby mental health""]",5,1.2956914901733398,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2064,emotional exhaustion,burnout,llm_rerank_llama3.2_3b_full,exhaustion,"[""exhaustion"", ""burnout"", ""stress control"", ""tiredness"", ""melancholy""]",5,1.3538851737976074,False,True,True,True,1.0,0.9999997615814209,0.5
topic-2705,empirical finance,Experimental finance,llm_rerank_llama3.2_3b_full,quantitative finance,"[""quantitative finance"", ""Experimental finance"", ""financial economics"", ""practical econometrics"", ""Behavioral finance""]",5,1.1651403903961182,False,True,True,True,1.0,1.0,0.5
topic-1426,empirical macroeconomics,data-driven macroeconomics,llm_rerank_llama3.2_3b_full,data-driven macroeconomics,"[""data-driven macroeconomics"", ""economic modeling"", ""financial economics"", ""global economics"", ""individual econometrics""]",5,1.6924667358398438,True,True,True,True,1.0,0.9999998211860657,1.0
topic-1042,Empirical legal studies,Empirical jurisprudence,llm_rerank_llama3.2_3b_full,Empirical jurisprudence,"[""Empirical jurisprudence"", ""legal sociology"", ""Civil law methodology"", ""legal informatics"", ""legal governance""]",5,1.460601806640625,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5321,jurisprudence,legal theory,llm_rerank_llama3.2_3b_full,legal philosophy,"[""legal philosophy"", ""legal theory"", ""legal sociology"", ""legal governance"", ""legal history""]",5,1.1544690132141113,False,True,True,True,1.0,1.0000001192092896,0.5
topic-2712,energy economics,energy markets,llm_rerank_llama3.2_3b_full,energy markets,"[""energy markets"", ""industrial economics"", ""economic science"", ""managerial economics"", ""global economics""]",5,1.1420726776123047,True,True,True,True,1.0,1.0,1.0
topic-2711,energy sources,power sources,llm_rerank_llama3.2_3b_full,power sources,"[""power sources"", ""bioelectricity"", ""farming"", ""facilities"", ""energy markets""]",5,1.145080327987671,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1429,energy problems,energy challenges,llm_rerank_llama3.2_3b_full,energy challenges,"[""energy challenges"", ""workload pressure"", ""power sources"", ""efficiency"", ""exhaustion""]",5,1.2069404125213623,True,True,True,True,1.0,1.000000238418579,1.0
topic-1430,english,the English language,llm_rerank_llama3.2_3b_full,the English language,"[""the English language"", ""language skills"", ""language learning"", ""language science"", ""language psychology""]",5,1.0773506164550781,True,True,True,True,1.0,1.0,1.0
topic-3666,epidemilogy,disease study,llm_rerank_llama3.2_3b_full,disease study,"[""disease study"", ""population studies"", ""study of victims"", ""health economics"", ""public policy""]",5,1.4689431190490723,True,True,True,True,1.0,1.000000238418579,1.0
topic-10401,epilepsy,seizure disorder,llm_rerank_llama3.2_3b_full,seizure disorder,"[""seizure disorder"", ""neuropsychological therapy"", ""brain injury"", ""neuropharmacology"", ""psychological disorders""]",5,2.0576012134552,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1431,law of succession,inheritance law,llm_rerank_llama3.2_3b_full,inheritance law,"[""inheritance law"", ""family law"", ""domestic relations law"", ""civil law"", ""marital property law""]",5,1.8889400959014893,True,True,True,True,1.0,1.000000238418579,1.0
topic-2167,aesthetics,philosophy of beauty,llm_rerank_llama3.2_3b_full,aesthetics philosophy,"[""aesthetics philosophy"", ""philosophy of beauty"", ""work quality"", ""improvement"", ""web design""]",5,1.14577317237854,False,True,True,True,1.0,1.0,0.5
topic-1432,ethics,moral philosophy,llm_rerank_llama3.2_3b_full,professional ethics,"[""professional ethics"", ""healthcare ethics"", ""journalistic ethics"", ""tech ethics"", ""moral philosophy""]",5,1.1527585983276367,False,True,False,True,1.0,0.9999998807907104,0.2
topic-7103,ethnic groups,cultural communities,llm_rerank_llama3.2_3b_full,minority cultures,"[""minority cultures"", ""cultural communities"", ""minority communities"", ""cultural diversity"", ""minority languages""]",5,1.8420205116271973,False,True,True,True,1.0,1.0,0.5
topic-7102,ethnic minority groups,minority communities,llm_rerank_llama3.2_3b_full,minority communities,"[""minority communities"", ""ethnic groups"", ""minority cultures"", ""minority languages"", ""diverse society""]",5,1.2525644302368164,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1435,ethnic minority groups and culture,minority cultures,llm_rerank_llama3.2_3b_full,ethnic groups,"[""ethnic groups"", ""minority cultures"", ""cultural communities"", ""minority languages"", ""cross-cultural support""]",5,1.1440777778625488,False,True,True,True,1.0,1.000000238418579,0.5
topic-13901,Ethnographic research,ethnographics,llm_rerank_llama3.2_3b_full,intercultural research,"[""intercultural research"", ""research methods"", ""cross-cultural communication"", ""social and cultural history"", ""historical study""]",5,1.2709934711456299,False,False,False,False,0.41379310344827597,0.5429854989051819,0.0
topic-5968,European Public Procurement Law,EU procurement regulations,llm_rerank_llama3.2_3b_full,EU procurement regulations,"[""EU procurement regulations"", ""EU legislation"", ""EU administrative law"", ""global public law"", ""procurement management""]",5,1.262418508529663,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1438,european tax law,EU tax regulations,llm_rerank_llama3.2_3b_full,EU tax regulations,"[""EU tax regulations"", ""EU legislation"", ""EU private law"", ""global tax law"", ""EU administrative law""]",5,2.1381139755249023,True,True,True,True,1.0,1.0,1.0
topic-10221,European Administrative Law,EU administrative law,llm_rerank_llama3.2_3b_full,EU administrative law,"[""EU administrative law"", ""EU procurement regulations"", ""EU environmental regulations"", ""EU tax regulations"", ""principles of European legal development""]",5,1.179412841796875,True,True,True,True,1.0,1.000000238418579,1.0
topic-1440,european environmental law,EU environmental regulations,llm_rerank_llama3.2_3b_full,EU environmental regulations,"[""EU environmental regulations"", ""environmental protection law"", ""global environmental law"", ""EU legislation"", ""ecological law""]",5,1.9863286018371582,True,True,True,True,1.0,1.0,1.0
topic-1061,European Private Law,EU private law,llm_rerank_llama3.2_3b_full,EU private law,"[""EU private law"", ""EU legislation"", ""economic law"", ""global public law"", ""EU tax regulations""]",5,1.7278306484222412,True,True,True,True,1.0,1.0,1.0
topic-1441,european law,EU legislation,llm_rerank_llama3.2_3b_full,EU private law,"[""EU private law"", ""EU legislation"", ""EU administrative law"", ""EU tax regulations"", ""transnational criminal law""]",5,1.4642820358276367,False,True,True,True,1.0,1.0,0.5
topic-1443,european social security law,European welfare law,llm_rerank_llama3.2_3b_full,European welfare law,"[""European welfare law"", ""EU private law"", ""EU legislation"", ""social contract"", ""global social security law""]",5,1.1672046184539795,True,True,True,True,1.0,1.0,1.0
topic-5561,european convention on human rights,European Human Rights Charter,llm_rerank_llama3.2_3b_full,European Human Rights Charter,"[""European Human Rights Charter"", ""basic rights"", ""principles of European legal development"", ""EU legislation"", ""EU administrative law""]",5,1.670548439025879,True,True,True,True,1.0,1.0,1.0
topic-6384,european monetary union,eurozone,llm_rerank_llama3.2_3b_full,eurozone,"[""eurozone"", ""monetary authority"", ""financial economics"", ""EU legislation"", ""EU politics""]",5,1.194117546081543,True,True,True,True,1.0,1.0,1.0
topic-6764,european politics,EU politics,llm_rerank_llama3.2_3b_full,EU politics,"[""EU politics"", ""Political Groups"", ""European Values Study"", ""principles of European legal development"", ""East Europe""]",5,2.010101795196533,True,True,True,True,1.0,1.0000001192092896,1.0
topic-8825,euthanasia,mercy killing,llm_rerank_llama3.2_3b_full,end-of-life care,"[""end-of-life care"", ""mercy killing"", ""healthcare ethics"", ""unconscious state"", ""medical law""]",5,0.5496771335601807,False,True,True,True,1.0,0.9999998807907104,0.5
topic-2329,gospels,good news,llm_rerank_llama3.2_3b_full,Matthew's Gospel,"[""Matthew's Gospel"", ""Didache and the Gospel of Matthew"", ""early Christian texts"", ""New Testament studies"", ""biblical studies""]",5,2.4266459941864014,False,False,False,False,0.2857142857142857,0.061575233936309814,0.0
topic-2727,evolution,development,llm_rerank_llama3.2_3b_full,linguistic evolution,"[""linguistic evolution"", ""human development"", ""natural diversity"", ""development theories"", ""social theories""]",5,1.4136550426483154,False,False,False,False,0.7857142857142857,0.7086440920829773,0.0
topic-11181,evs,European Values Study,llm_rerank_llama3.2_3b_full,voting system,"[""voting system"", ""decision aid systems"", ""computing systems"", ""risk management"", ""support services""]",5,1.1604838371276855,False,False,False,False,0.3902439024390244,0.2173050343990326,0.0
topic-1448,exegesis,interpretation,llm_rerank_llama3.2_3b_full,New Testament studies,"[""New Testament studies"", ""theological literature"", ""doctrinal theology"", ""applied theology"", ""theological representations""]",5,1.8788013458251953,False,False,False,False,0.5853658536585367,0.3650461435317993,0.0
topic-1449,experimental economics,behavioral economics,llm_rerank_llama3.2_3b_full,behavioral economics,"[""behavioral economics"", ""financial economics"", ""regulatory economics"", ""economic science"", ""individual economics""]",5,1.1250078678131104,True,True,True,True,1.0,0.9999998807907104,1.0
topic-1450,expert systems,knowledge systems,llm_rerank_llama3.2_3b_full,decision aid systems,"[""decision aid systems"", ""knowledge systems"", ""collaborative systems"", ""computing systems"", ""artificial neural networks""]",5,1.2641024589538574,False,True,True,True,1.0,1.0,0.5
topic-1452,external reporting,external disclosure,llm_rerank_llama3.2_3b_full,financial reporting,"[""financial reporting"", ""information exchange"", ""online business"", ""commercial dealings"", ""Yearly report""]",5,2.1975553035736084,False,False,False,False,0.42105263157894735,0.45823389291763306,0.0
topic-2735,extreme value theory,extreme value analysis,llm_rerank_llama3.2_3b_full,extreme value analysis,"[""extreme value analysis"", ""asset valuation"", ""economic condition"", ""critical analysis"", ""investment theory""]",5,0.9304754734039307,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1453,family law,domestic relations law,llm_rerank_llama3.2_3b_full,domestic relations law,"[""domestic relations law"", ""marital property law"", ""inheritance law"", ""family sociology"", ""legal sociology""]",5,1.5793101787567139,True,True,True,True,1.0,1.0,1.0
topic-1456,feminism,women's liberation,llm_rerank_llama3.2_3b_full,women's liberation,"[""women's liberation"", ""gender theology"", ""gender disparities"", ""feminist theology"", ""advocacy""]",5,1.4158530235290527,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1892,feminist theology,gender theology,llm_rerank_llama3.2_3b_full,gender theology,"[""gender theology"", ""women's liberation"", ""liturgical theology"", ""theological representations"", ""modern theological themes""]",5,1.6296730041503906,True,True,True,True,1.0,1.0000001192092896,1.0
topic-7941,film en literature,cinematic literature,llm_rerank_llama3.2_3b_full,cinematic literature,"[""cinematic literature"", ""literary analysis"", ""cinema studies"", ""scriptural literature"", ""written works""]",5,1.5573604106903076,True,True,True,True,1.0,1.0,1.0
topic-1458,film studies,cinema studies,llm_rerank_llama3.2_3b_full,cinema studies,"[""cinema studies"", ""cognitive studies"", ""research methods and statistics"", ""study methods"", ""historical study""]",5,1.153012990951538,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1459,philosophy,wisdom,llm_rerank_llama3.2_3b_full,moral philosophy,"[""moral philosophy"", ""scientific philosophy"", ""religious philosophy"", ""cultural philosophy"", ""Community-based philosophy""]",5,1.3042101860046387,False,False,False,False,0.2727272727272727,0.35511699318885803,0.0
topic-2025,philosophic and christian philosophy of life,Christian worldview philosophy,llm_rerank_llama3.2_3b_full,Christian worldview philosophy,"[""Christian worldview philosophy"", ""Christian worldview"", ""moral philosophy"", ""religious philosophy"", ""existential philosopher""]",5,1.8957335948944092,True,True,True,True,1.0,1.0,1.0
topic-2113,philosophy of cognitive psychology,cognitive psychology theory,llm_rerank_llama3.2_3b_full,philosophy of psychology,"[""philosophy of psychology"", ""neurocognitive psychology"", ""scientific philosophy"", ""mental philosophy"", ""cognitive psychology theory""]",5,1.8793585300445557,False,True,False,True,1.0,0.9999997615814209,0.2
topic-6481,philosophy of culture,cultural philosophy,llm_rerank_llama3.2_3b_full,cultural philosophy,"[""cultural philosophy"", ""sociology of culture"", ""religious philosophy"", ""scriptural influence on culture"", ""cultural practices""]",5,1.620863676071167,True,True,True,True,1.0,1.000000238418579,1.0
topic-1460,philosophy of economy,economic philosophy,llm_rerank_llama3.2_3b_full,economic philosophy,"[""economic philosophy"", ""economic science"", ""financial economics"", ""government economics"", ""individual economics""]",5,1.1654553413391113,True,True,True,True,1.0,0.9999997615814209,1.0
topic-1462,philosophy of mind,mental philosophy,llm_rerank_llama3.2_3b_full,mental philosophy,"[""mental philosophy"", ""cognitive psychology"", ""scientific philosophy"", ""philosophy of psychology"", ""mind-body medicine""]",5,1.5623507499694824,True,True,True,True,1.0,1.000000238418579,1.0
topic-2019,philosophy of ~the state,political theory,llm_rerank_llama3.2_3b_full,moral philosophy,"[""moral philosophy"", ""legal philosophy"", ""economic philosophy"", ""contemporary philosophy history"", ""cultural philosophy""]",5,1.228219747543335,False,False,False,False,0.45714285714285713,0.41979214549064636,0.0
topic-5602,philosophical psychology,philosophy of psychology,llm_rerank_llama3.2_3b_full,philosophy of psychology,"[""philosophy of psychology"", ""cognitive psychology"", ""linguistic philosophy"", ""moral philosophy"", ""theoretical psychology""]",5,2.1720027923583984,True,True,True,True,1.0,0.9999998807907104,1.0
topic-16502,Financial reporting,financial statements,llm_rerank_llama3.2_3b_full,financial statements,"[""financial statements"", ""financial accounting"", ""financial management"", ""financial auditing"", ""financial evaluation""]",5,1.1186833381652832,True,True,True,True,1.0,1.0,1.0
topic-2744,financial intermediation,financial brokerage,llm_rerank_llama3.2_3b_full,financial systems,"[""financial systems"", ""financial instruments"", ""financial management"", ""financial regulation"", ""financial policy""]",5,1.1257641315460205,False,False,False,False,0.6666666666666667,0.6649444699287415,0.0
topic-2747,financial management,fiscal management,llm_rerank_llama3.2_3b_full,business finance,"[""business finance"", ""financial accounting"", ""financial policy"", ""financial systems"", ""financial reporting""]",5,1.361943006515503,False,False,False,False,0.4864864864864865,0.5832080841064453,0.0
topic-2753,financial analysis,financial evaluation,llm_rerank_llama3.2_3b_full,financial evaluation,"[""financial evaluation"", ""financial modeling"", ""financial economics"", ""financial reporting"", ""financial management""]",5,1.1290676593780518,True,True,True,True,1.0,1.0,1.0
topic-2755,financial crisis,economic meltdown,llm_rerank_llama3.2_3b_full,economic meltdown,"[""economic meltdown"", ""governance crisis"", ""government finance"", ""public finance"", ""business finance""]",5,1.1268799304962158,True,True,True,True,1.0,1.0,1.0
topic-2756,financial econometrics,quantitative finance,llm_rerank_llama3.2_3b_full,financial economics,"[""financial economics"", ""economic statistics"", ""financial modeling"", ""financial policy"", ""financial systems""]",5,1.7685894966125488,False,False,False,False,0.41025641025641024,0.6811465620994568,0.0
topic-5548,"financial economics, models",financial modeling,llm_rerank_llama3.2_3b_full,financial modeling,"[""financial modeling"", ""economic modeling"", ""financial policy"", ""financial systems"", ""investment theory""]",5,2.297553777694702,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1467,financial markets,capital markets,llm_rerank_llama3.2_3b_full,capital markets,"[""capital markets"", ""stock market"", ""global finance"", ""financial systems"", ""financial brokerage""]",5,1.10325026512146,True,True,True,True,1.0,1.0,1.0
topic-2565,capital structure,financial composition,llm_rerank_llama3.2_3b_full,financial structure,"[""financial structure"", ""corporate consolidation"", ""business finance"", ""financial composition"", ""governance""]",5,1.151648759841919,False,True,False,True,1.0,1.0,0.25
